date_posted,headline,post_body,low_temp,avg_temp,high_temp,inches_precip,miles_visible,max_wind,sea_pressure
2015-05-24,3 day extravaganza,"Great fishing on 3 day extravaganza.
Good evening everyone, we are just checking in from the Indy. We are all finished up on our 3 day Memorial Day special. Yesterday started off with a bang, as there was good sign of 18 to 25 lb yellowfin tuna biting early, 35 fish and then they vanished. We spent the rest of the day enjoying STEADY fishing on 18 to 25 lb yellowtail easily catching daily limits. Today we scratched at the yellas, and rock fish before calling it a trip. Everyone had a blast , even if the weather was up, fishing was outstanding. We will be back tomorrow at  5:30 am, sea ya then, Jeff and the Indy crew",61.0,63.82,69.0,0.0,10.0,12.0,30.02
2015-05-11,Sav-On Tackle 16 Day Wrapup,"We want to thank everyone who made the trip this year, along with big Ed and our great sponsors from SavOn Tackle. Everyone did a fine job out there with the inconsistent conditions and  sporadic bites. Jack pot winners are first place Rick Berg with a #228 second place Art Cabellero with a # 211 third place Sam Raiter with a #180 lb tuna. Way to keep at it guys, we managed to put it together. See you all soon, many thanks, Jeff and the Indy crew",60.0,64.19,70.0,0.0,10.0,9.0,29.93
2015-05-07,ETA Friday 5/8/15,"The Indy will arrive at 5:30 am on 5/8/2015, See you all here if you plan to meet friends and family. ",57.0,61.46,64.0,0.0,10.0,15.0,29.93
2015-05-03,Game over. ,"Well, we've been working at it day and nite and I can say it hasn't been easy, but we've put together a trip on quality yellowfin tuna, over all tough fishing though. 15 to 20 good ones a day, meaning fish 100 lbs to 150 lbs and up, with 20 to 30 filler fish 25 to 50 pounders  and a chance at a cow here and there. Great weather  and a really fun group of guys to fish with is what it's all about. We are headed up. Jeff and the Indy crew",63.0,65.0,68.0,0.0,10.0,13.0,29.93
2015-04-30,All is well on the Indy. ,"Good evening from the Indy. We saw good sign again today , and put another day together, 26 tuna with fish from 75 to 211 lbs and some schoolies 30 to 50 pounders as well. We had a few tussles with the locals,  grinners so you had to be on your game and pull them in before they ate everything. Everyone is doing great, and the weather is fantastic. Wish us luck tomorrow, Jeff and the Indy crew",63.0,70.15,78.0,0.0,10.0,14.0,29.85
2015-04-27,STARTER  KIT. ,"Well, we've been here a day and a half and I can honestly say I'm not super impressed by what I see , and what was going on last week down here we don't see the volume. We've scratched out a day here today, but we're gonna need more action than this. Hopefully tomorrow",58.0,69.08,78.0,0.0,10.0,14.0,29.95
2015-04-25,LOCK  N  LOADED,"LOCK  N  LOADED
Well, we are as ready as can be for the bank style fishing, and should be there tomorrow mid day. With any luck we can try for a late afternoon hit. There were some great giveaways and big raffle items provided by Sav On tackle as in okuma reels, Phenix rods, coastal American rail rods, owner hooks ,leadmaster bombs, seaguar floro, blue water bags, and thanks to Rosie and Sean fishermans processing for all the pupu platters and giveaways. We did pick up a lonesome wahoo today, way to go Max. Tune in later for more reports, sea ya then, Jeff and the Indy crew",60.0,62.89,66.0,0.0,10.0,21.0,30.02
2015-04-23,Bleach Blond Oscar,Oscar's new hair doo,60.0,62.5,66.0,0.0,10.0,10.0,29.94
2015-04-23,All is well on the Indy. ,"All is well on the Indy.
Hello again from the Indy, we have been very busy rigging and raffling , here are a few of the luck ones with their new Makaira reels and seeker rods. Beautiful weather out here rite now, and good sign of schoolie  yellowfin tuna yesterday afternoon. We should be down in the grounds Sunday , and start the process. Oscar is sporting a new look for the season. Wish us luck, Jeff and the Indy crew",60.0,62.5,66.0,0.0,10.0,10.0,29.94
2015-04-22,Underway Sav On Tackle,"Hello again from the independence. We were pleasantly surprised with our bait from Everingham Bros. Bait co. this morning; they really do a fine job for us year after year, and are headed south for 16 days with a super great group of fishermen. Sav on tackle is our sponsor this trip and big Ed Cazeres is the charter master. Beautiful weather rolling down the coast right now and  looks to stay this way for a while. Tomorrow mucho give aways, along with tackle seminar and some R&R for all. On a sad note, my, our, great friend Mr. Sam Lewis passed away 2 days ago, he was a true gentleman, and always a pleasure to be around and fish with on the Independence. He will be missed greatly, and our condolences go out to his family and friends. Sam my friend rest in peace.  Jeff and the Indy crew",60.0,62.58,66.0,0.0,10.0,10.0,29.92
2015-04-20,A Sad Day For The Independence Family,"A Sad Day For Our Family
It is with a heart full of sadness that we inform you of the passing of Sam Lewis. For those that knew Sam you know how much he will be missed. For those of you that did not know Sam it's really to bad. A true gentleman in every sense of the word. Sam made 36 long range trips on the Independence and during that time made a lot of good friends. His personality was such that you immediately wanted to be a part of every thing he did on the boat. Every time he would get bit he would let out a yell that had the boat erupt with laughter. When he would sit down for dinner every one wanted to be at his table just to hear his stories. I could go on for hours with stories about Sam. I just want to say we will all miss you and I'm sure we will all meet again. God bless you Sam.
John Collins and the entire Independence Family",61.0,63.33,68.0,0.0,10.0,10.0,29.91
2015-04-15,Fun 3 Day,"Hello again from the independence. We recently returned from a very successful 3 day adventure that included good Yellowtail fishing, as well as Calico bass and nice reds and a few lings. With great fishing, good weather and a super fun group of fisherman we had a really fun weekend. The jack pot winners are Troy Terwilliger and Jim Lanford with 26.5 lb Yellowtail and Liping Wang got third place with a 25 lb Yellowtail. Many thanks to everyone who made it out on the trip, sea ya all soon.",59.0,65.76,74.0,0.0,10.0,13.0,29.96
2015-04-12,ETA Sunday,The independence will dock at Point Loma Sportfishing at 6:00 AM Monday.,57.0,63.68,69.0,0.0,10.0,10.0,30.03
2015-04-04,Jackpot  Winners,"Hello everyone we are back after a very bumpy three days traveling home, we were all glad to be on a big steel boat which made the ride a lot better than it could have been. Big fish on the trip went to Paul Rubio with his 219.5 Yellowfin Tuna on the right, Rodger Long and his 214.5 Yellowfin on the far left, Paul also took third with a 205.5 Yellowfin that his brother Mike is holding in the middle, nice job guys. First time long ranger Mark Johnson landed a 202 for his personal best as well as Mike Rubio landed his best to date with a 181 pound Yellowfin tuna. Wahoo jackpot was taken by Dale Lethcoe at 47.0. A Big thanks goes out to all who made the trip, Rick Ozaki charter master who put together all the give-a-ways from our sponsors, Avet reels, Seaguar fluorocarbon, Graftech rods and Raider jigs thanks again so much.",60.0,66.83,75.0,0.0,10.0,14.0,29.95
2015-04-02,ETA Friday 4/3/15,"Our ETA for the Indy will be approximately 6;30 am.
See you all soon. ",62.0,64.28,67.0,0.0,10.0,12.0,30.01
2015-03-30,Finish with a Bang,"We ended our final day of fishing with a good day overall, flat calm weather and great fishing conditions provided steady fishing for most of the day. We had by far the best sign of tuna of the trip with fish blowing out all over the bank all day long even when the bite was off. Hot ticket was a native bait,Pufferfish,Flying-fish, Triggerfish and Skipjack(man bait) all were getting bit better than the Sardine. Water temperature was probably part of the reason with 82.5 degree water the last day and really making the dines sluggish when fished on big hook and line. The jigs also hooked a fair amount of fish in the predawn hours and after dark, Salas PL68 and Tady 15 again stole the show,the kite with both Squid and Flyers  accounted for lots of bites as well. Big fish of the day went to Paul Rubio with a 220 pound Yellowfin taken on an oceanic trigger fish. Most of the bigger fish taken were in the 130-180 pound range and there were lots of 30 to 60 pound fish filling the gaps. I will send another report on tackle observations tomorrow as we travel home. Have a great day, Mark and the Indy crew.",60.0,64.83,71.0,0.0,10.0,10.0,30.03
2015-03-28,3 Day Trips with spots open!,The Independence is running some 3 day trips this Spring and they do have openings.  The first trip is April 10th to 13 and the second trip is May 15th to May 18th.  The fare is a reasonable $750.  Call Judy at (619) 226-6006 or BOOK ONLINE to get in on the action,61.0,65.23,72.0,0.0,10.0,12.0,30.06
2015-03-28,Picking and Scratching,"We are still picking and scratching away here at hurricane bank, most of the better grade is 130 to 180 pounds with occasionally a bigger fish, also in the mix are that smaller grade of fish in the 40-90 pound as well, a handful of wahoo. The last few days have been a carbon copy in terms of bite time, great weather and water conditions. We have one day left fish so wish us luck.",61.0,65.23,72.0,0.0,10.0,12.0,30.06
2015-03-28,Picking Away,We are still here picking away. The better grade fish are running between 150-180 lbs with some better ones in the mix. There are also some smaller grade 50-90-lb fish mixed in along with some Wahoo. The last few days have been a carbon copy in terms of bite time. Absolutely beautiful weather and water conditions. We only have one day left to fish so wish us luck. Mark and the Indy guys,61.0,65.23,72.0,0.0,10.0,12.0,30.06
2015-03-26,Scratching Away,"Hello again from the Independence, we have been scratching away on the tuna the last couple of days, fair fishing in the early morning and again late in the afternoon on mostly 120 to 180 pound fish with a few bigger, there is also that 50-90 pound fish that we have caught,   which we released some and tagged a few. The Wahoo are also nonexistent with 5-6 on the bank in 3 days out here. Weather is just perfect with just enough wind to fly the kite and calm seas. Take care, the Indy gang.",61.0,71.79,83.0,0.0,10.0,12.0,30.06
2015-03-24,Starting the Trip,"We started the trip off with scratch fishing on 130- 205 pound yellowfin tuna, 16 for the day along with a few handfuls of 50-75 pound fish, weather is a bit breezy at the moment but is forecast to become light and variable by mid week. Conditions overall look good with a nice current and super clean 80 degree water. Daytime temperatures are about 80 with sunny skies, the guys are fishing hard and this morning we have already have six fish that are 140 - 175 by 5 am. We will check back later and let you know how things are going. Wish us luck, the Indy boys.",58.0,64.12,70.0,0.0,10.0,12.0,30.11
